@relation jAudio
@ATTRIBUTE "Spectral Centroid0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point0" NUMERIC
@ATTRIBUTE "Spectral Flux0" NUMERIC
@ATTRIBUTE "Compactness0" NUMERIC
@ATTRIBUTE "Spectral Variability0" NUMERIC
@ATTRIBUTE "Root Mean Square0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows0" NUMERIC
@ATTRIBUTE "Zero Crossings0" NUMERIC
@ATTRIBUTE "Strongest Beat0" NUMERIC
@ATTRIBUTE "Beat Sum0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat0" NUMERIC
@ATTRIBUTE "MFCC0" NUMERIC
@ATTRIBUTE "MFCC1" NUMERIC
@ATTRIBUTE "MFCC2" NUMERIC
@ATTRIBUTE "MFCC3" NUMERIC
@ATTRIBUTE "MFCC4" NUMERIC
@ATTRIBUTE "MFCC5" NUMERIC
@ATTRIBUTE "MFCC6" NUMERIC
@ATTRIBUTE "MFCC7" NUMERIC
@ATTRIBUTE "MFCC8" NUMERIC
@ATTRIBUTE "MFCC9" NUMERIC
@ATTRIBUTE "MFCC10" NUMERIC
@ATTRIBUTE "MFCC11" NUMERIC
@ATTRIBUTE "MFCC12" NUMERIC
@ATTRIBUTE "LPC0" NUMERIC
@ATTRIBUTE "LPC1" NUMERIC
@ATTRIBUTE "LPC2" NUMERIC
@ATTRIBUTE "LPC3" NUMERIC
@ATTRIBUTE "LPC4" NUMERIC
@ATTRIBUTE "LPC5" NUMERIC
@ATTRIBUTE "LPC6" NUMERIC
@ATTRIBUTE "LPC7" NUMERIC
@ATTRIBUTE "LPC8" NUMERIC
@ATTRIBUTE "LPC9" NUMERIC
@ATTRIBUTE "Method of Moments0" NUMERIC
@ATTRIBUTE "Method of Moments1" NUMERIC
@ATTRIBUTE "Method of Moments2" NUMERIC
@ATTRIBUTE "Method of Moments3" NUMERIC
@ATTRIBUTE "Method of Moments4" NUMERIC
@ATTRIBUTE "title" STRING
@ATTRIBUTE "xmpDM:artist" STRING
@ATTRIBUTE "xmpDM:composer" STRING
@ATTRIBUTE "xmpDM:genre" STRING
@ATTRIBUTE "xmpDM:album" STRING

@DATA
1.365E2,8.32E-1,?,6.369E2,1.026E-3,9.958E-2,?,1.17E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.215E-2,1.096E-1,7.773E-2,1.097E-1,4.354E-2,1.113E-1,-8.114E-3,-1.26E-2,1.111E-1,0E0,5.524E-1,1.321E2,5.171E3,-5.156E2,4.895E7,A Ti Barranquilla,Grupo Niche,?,Salsa,Directo desde New York
1.052E2,7.344E-1,?,6.143E2,7.58E-4,7.213E-2,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.327E-1,8.859E-2,1.099E-1,-1.918E-2,-7.065E-3,-5.582E-2,1.051E-1,6.195E-2,4.832E-3,0E0,3.905E-1,1.169E2,5.142E3,1.025E5,5.036E7,EL POETA.,PAPO LUCCA.,?,Salsa.,PAPO LUCCA y Azuquita.
1.168E2,8.281E-1,?,6.001E2,1.085E-3,1.053E-1,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-5.543E-2,-1.191E-2,-1.252E-1,-3.651E-2,-2.907E-2,-8.091E-2,5.784E-4,-1.486E-2,-2.211E-2,0E0,6.285E-1,1.226E2,5.659E3,2.899E4,5.701E7,Cucarachita Cucarachon,Roberto Roena y Su Apollo Sound,?,Genre,Apollo Sound 6
1.152E2,8.164E-1,?,7.711E2,9.293E-4,8.785E-2,?,1.17E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.71E-2,-4.958E-2,-5.538E-2,-5.851E-2,-8.498E-2,-4.218E-2,-4.057E-2,3.91E-2,3.573E-2,0E0,4.473E-1,1.227E2,5.744E3,-6.879E2,5.747E7,No Llorare,La Critica,?,Salsa,Salsa Exclusiva
1.292E2,8.867E-1,?,7.132E2,1.221E-3,1.18E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.451E-2,-6.77E-2,-1.402E-2,-2.572E-2,4.685E-2,-4.909E-2,2.388E-2,1.018E-1,2.5E-2,0E0,7.295E-1,1.286E2,5.615E3,-6.784E3,5.719E7,Dile A Tu Dueño,Maelo Ruiz,?,Salsa,Regalame Una Noche
1.072E2,8.047E-1,?,6.709E2,8.916E-4,8.568E-2,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.05E-1,-1.249E-1,1.304E-2,1.385E-1,7.838E-2,6.315E-2,2.245E-2,4.582E-2,1.474E-2,0E0,4.521E-1,1.172E2,6.08E3,8.673E4,6.131E7,La Rumba Esta Buena,Marc Anthony,?,,Salsa
1.298E2,8.477E-1,?,7.658E2,1.133E-3,1.436E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.404E-3,6.692E-2,-6.319E-2,-6.288E-2,1.809E-1,4.578E-2,-1.578E-2,6.92E-2,-8.569E-3,0E0,5.702E-1,1.282E2,5.631E3,-2.525E4,5.694E7,Jorge Maldonado y S.M.,,?,,Fiesta
1.23E2,8.203E-1,?,5.386E2,1.149E-3,1.044E-1,?,1.33E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.261E-2,1.348E-1,2.713E-2,-5.831E-2,6.038E-2,3.832E-2,1.377E-2,4.163E-2,9.904E-2,0E0,6.068E-1,1.258E2,5.062E3,3.635E4,4.815E7,Mujeres,Luis Felipe González,?,Salsa,Jumping Salsa
1.425E2,9.336E-1,?,5.961E2,7.154E-4,8.312E-2,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.443E-2,-2.381E-1,-7.584E-2,-9.076E-2,6.608E-2,-9.141E-2,-1.399E-1,-6.788E-2,1.064E-1,0E0,3.247E-1,1.338E2,5.87E3,-1.446E4,6.068E7,Faisan,Conjunto Clasico,Conjunto Clasico,Salsa,Si No Bailan Con Ellos, No Bailan Con Nadie
1.192E2,8.242E-1,?,6.819E2,1.121E-3,1.079E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.333E-2,-5.428E-2,-3.322E-2,6.184E-3,-8.15E-2,9.358E-3,3.464E-2,4.21E-2,3.28E-2,0E0,5.629E-1,1.229E2,5.99E3,1.305E4,6.101E7,Moliendo Cafe,Belisario López,?,Pachangas,Pachanga
1.237E2,8.516E-1,?,6.481E2,1.027E-3,9.994E-2,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,5.747E-2,-5.573E-2,-5.525E-2,-2.534E-2,1.014E-1,-8.705E-2,8.172E-3,4.101E-2,-9.863E-3,0E0,5.885E-1,1.257E2,5.414E3,1.183E4,5.337E7,El Emperadorcito,Nelson Y Sus Estrellas,?,Salsa,Ritmo y Sabor, Volume 1
1.31E2,7.578E-1,?,5.628E2,1.944E-3,1.595E-1,?,9.1E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.306E-1,-6.019E-2,-2.972E-1,5.386E-2,8.204E-2,-1.122E-1,-5.875E-2,6.067E-3,8.835E-2,0E0,9.436E-1,1.282E2,5.016E3,-3.892E4,4.662E7,Flauta Salsera Hasta Ayer,Trombon,?,Salsa instrumental,Salsa Instrumental
1.212E2,8.008E-1,?,5.878E2,7.568E-4,7.031E-2,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.299E-2,-1.028E-2,1.137E-3,1.104E-1,2.527E-2,5.903E-2,-1.716E-2,9.167E-2,-9.362E-3,0E0,4.055E-1,1.263E2,4.918E3,3.801E4,4.421E7,Caramelo a KILO,Papaito Muñoz,?,Salsa,Exitos
1.431E2,9.648E-1,?,5.092E2,1.392E-3,9.76E-2,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.693E-1,-1.231E-1,-2.534E-2,-8.836E-2,-1.726E-2,-6.316E-2,7.179E-2,-8.928E-2,-4.4E-2,0E0,6.245E-1,1.349E2,6.214E3,-6.038E4,6.807E7,S. M. Nelson Pinedo,Nelson Pinedo,?,Salsa,
1.109E2,7.969E-1,?,5.171E2,1.534E-3,1.179E-1,?,9.4E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.346E-1,-6.355E-2,-1.381E-1,-2.561E-2,4.459E-2,-7.96E-2,7.396E-2,2.999E-2,5.352E-2,0E0,7.8E-1,1.184E2,5.733E3,6.138E4,5.978E7,Mira a ver si puedes,El Gran Combo de Puerto Rico,?,,Meneame los mangos
1.288E2,8.242E-1,?,7.255E2,1.052E-3,9.754E-2,?,1.25E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.197E-4,-3.893E-2,4.457E-2,7.542E-2,-6.857E-2,-2.051E-3,-1.062E-1,-4.461E-2,-2.385E-3,0E0,5.225E-1,1.275E2,5.578E3,-7.921E3,5.503E7,Nelson Pinedo S.M.,Nelson Pinedo,?,Salsa,
1.281E2,8.984E-1,?,8.066E2,6.464E-4,7.833E-2,?,9.5E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.763E-1,-6.466E-2,-2.269E-2,-1.029E-2,3.045E-2,5.902E-3,-7.217E-2,1.488E-2,-1.541E-2,0E0,3.228E-1,1.287E2,6.05E3,-3.794E4,6.397E7,Homenaje de Corazón,Grupo Niche,?,Salsa,Lo Mejor, Volume 2
1.227E2,8.594E-1,?,6.287E2,1.846E-3,1.701E-1,?,1.28E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.386E-2,-1.492E-1,-7.301E-2,-1.15E-1,2.579E-2,6.143E-2,-1.044E-1,-4.585E-2,9.391E-3,0E0,9.398E-1,1.252E2,6.15E3,-2.61E4,6.333E7,Caracoles de colores,Diomedes Díaz & Iván Zuleta,?,Salsa,Volver a vivir
1.331E2,8.75E-1,?,5.689E2,1.495E-3,1.159E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-9.603E-3,-1.543E-1,-5.427E-2,7.516E-2,-1.307E-1,-2.552E-2,1.662E-2,9.497E-2,-8.454E-2,0E0,6.454E-1,1.287E2,5.979E3,-2.48E4,5.86E7,La calle donde tu vives,El Gran Combo de Puerto Rico,?,,Meneame los mangos
1.181E2,8.555E-1,?,6.62E2,1.966E-3,1.811E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-5.553E-2,-1.971E-1,-1.223E-1,-1.05E-1,-1.19E-1,-6.614E-2,-3.149E-2,6.599E-2,-5.705E-3,0E0,9.38E-1,1.263E2,6.259E3,-2.226E4,6.453E7,El Carrapichoke,Charlie Cajares,?,Salsa,S a L S a 2 0 1 2 2 0 1 3
1.266E2,8.438E-1,?,7.11E2,1.198E-3,1.172E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.041E-2,1.79E-2,-2.779E-2,-7.613E-2,-8.631E-2,-3.628E-2,3.322E-2,2.132E-2,-3.852E-2,0E0,6.189E-1,1.273E2,5.612E3,-8.298E3,5.682E7,Periódico De Ayer,Héctor Lavoe,?,Salsa,The Originals: El Cantante
1.067E2,8.438E-1,?,6.383E2,1.142E-3,1.031E-1,?,9.3E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.538E-1,-8.119E-2,-1.174E-1,-2.801E-2,-5.105E-2,1.077E-1,3.654E-2,2.167E-2,8.722E-2,0E0,5.842E-1,1.169E2,6.076E3,1.002E5,6.25E7,Marejada Feliz,Roberto Roena y Su Apollo Sound,?,Salsa,Apollo Sound 9
1.383E2,8.789E-1,?,7.094E2,1.678E-3,1.412E-1,?,1.15E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.701E-2,6.327E-2,-4.183E-2,1.434E-1,9.337E-2,3.391E-2,4.882E-2,1.631E-2,-9.651E-2,0E0,8.158E-1,1.33E2,5.089E3,-3.7E4,4.723E7,Charlie Palmiery,BRONX Pachanga,?,,DJ Caliche
1.296E2,8.75E-1,?,6.577E2,1.035E-3,9.646E-2,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.559E-3,-8.031E-2,-8.362E-2,-1.646E-2,-9.097E-2,-1.441E-1,-7.921E-2,-8.062E-3,4.605E-2,0E0,4.771E-1,1.292E2,5.948E3,-5.461E4,6.029E7,Para Los Rumberos,Fania All-Stars,?,Salsa,Fania All Stars
1.152E2,7.539E-1,?,7.82E2,1.106E-3,1.031E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.008E-1,2.073E-1,5.255E-2,-9.073E-2,-2.045E-3,-4.862E-3,-5.774E-2,-3.85E-2,-1.977E-2,0E0,5.166E-1,1.199E2,4.929E3,7.674E4,4.948E7,Yo No Quiero Piedra En Mi Camino,F Alonso,?,Salsa,Volumen 1
1.392E2,8.633E-1,?,7.524E2,1.55E-3,1.481E-1,?,1.22E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.281E-1,-8.895E-2,-1.659E-1,4.39E-2,-1.243E-2,-3.161E-2,4.544E-3,7.628E-2,-2.379E-2,0E0,7.557E-1,1.332E2,6.097E3,-8.299E4,6.222E7,Kuku-Cha Ku-Cha by Gu@Chita,Charanga 76,Raúl Alfonso,Salsa,Salsa
1.153E2,7.93E-1,?,6.378E2,1.429E-3,1.281E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.228E-2,6.046E-2,1.29E-2,-5.957E-2,-1.057E-1,1.613E-2,5.423E-2,4.432E-2,3.022E-2,0E0,7.678E-1,1.235E2,5.276E3,1.014E4,5.311E7,El Eco De Tu Adios,Pastor Lopez,?,,Historia Musical de Pastor López (disc 1)
1.092E2,7.422E-1,?,6.383E2,1.487E-3,1.344E-1,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.304E-1,-2.557E-2,-5.575E-2,-6.511E-2,-4.865E-2,3.806E-2,-1.247E-2,-6.709E-4,-3.95E-2,0E0,7.206E-1,1.168E2,5.306E3,6.179E4,5.133E7,La Unica,Nino Segarra,?,Salsa,Salsas Romanticas de la Historia
1.247E2,8.125E-1,?,7.474E2,9.009E-4,7.969E-2,?,1.15E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.037E-2,7.617E-2,-1.201E-1,7.959E-2,-1.238E-2,-1.943E-2,-5.19E-2,1.034E-1,1.188E-1,0E0,4.605E-1,1.256E2,5.313E3,-2.547E4,4.919E7,Hermosa Ofelia,Fajardo y Sus Estrellas,?,Salsa,Esto Solo Se Da En Cuba
1.326E2,9.297E-1,?,7.051E2,1.304E-3,1.166E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.673E-3,-1.776E-2,1.507E-1,-3.263E-2,1.099E-2,5.51E-2,1.092E-2,4.26E-2,2.05E-2,0E0,6.804E-1,1.309E2,5.816E3,1.355E3,6.074E7,La Pachanga Amor,Joe Quijano Y Su Conjunto,?,Salsa,La Pachanga Se Baila Asi
1.273E2,7.539E-1,?,6.298E2,1.57E-3,1.43E-1,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.956E-2,1.166E-1,3.321E-2,1.526E-1,-7.139E-2,7.222E-2,-1.004E-1,6.234E-2,4.012E-2,0E0,8.68E-1,1.27E2,4.668E3,3.684E3,4.233E7,Prisionero,DLG,?,Salsa,Lo Esencial: DLG
1.244E2,8.008E-1,?,6.952E2,1.234E-3,9.773E-2,?,8.7E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.591E-1,1.322E-1,-1.471E-1,-9.218E-2,8.601E-3,-9.975E-3,4.227E-2,8.094E-2,-1.147E-1,0E0,5.607E-1,1.263E2,5.02E3,-3.028E4,4.908E7,José Bello y Su Orq,José Bello,?,Salsa,
1.267E2,8.203E-1,?,8.146E2,1.085E-3,8.827E-2,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.803E-2,-7.398E-2,-5.784E-2,1.348E-1,1.323E-2,3.67E-2,-7.764E-2,-8.348E-2,6.069E-2,0E0,5.187E-1,1.271E2,5.524E3,-5.774E3,5.18E7,Hola Rola,El Grupo Niche,?,Salsa,El Grupo Niche
1.385E2,8.633E-1,?,9.859E2,8.611E-4,1.058E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.512E-2,-3.652E-2,7.258E-2,-3.034E-3,-5.768E-2,-1.455E-2,-4.217E-2,7.718E-2,5.409E-2,0E0,4.447E-1,1.346E2,5.027E3,-2.888E4,4.919E7,Rupelto Mena,Grupo Niche,?,,Alive
1.394E2,8.711E-1,?,6.655E2,7.728E-4,7.813E-2,?,1.18E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.731E-2,-6.62E-2,-1.354E-1,-4.226E-2,1.957E-2,-2.073E-2,3.589E-2,-2.153E-3,4.549E-2,0E0,4.288E-1,1.329E2,5.169E3,-3.321E4,5.153E7,Mi Hijo y Ganador Luis Perico Ortiz,Luis Perico Ortiz,?,Salsa,Salsa
1.456E2,9.258E-1,?,5.813E2,1.181E-3,1.037E-1,?,1.21E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.021E-1,-9.763E-2,5.159E-3,1.032E-1,1.195E-1,-7.05E-3,-1.051E-2,7.408E-2,-6.315E-2,0E0,6.026E-1,1.364E2,5.637E3,-7.16E4,5.472E7,Alimentame,Paquito Acosta,?,Salsa,Salsa
1.225E2,8.828E-1,?,6.438E2,1.663E-3,1.61E-1,?,1.2E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,9.557E-3,2.891E-2,9.211E-2,-6.791E-2,1.161E-1,-1.071E-1,-2.512E-2,-7.054E-2,-8.819E-2,0E0,7.836E-1,1.227E2,5.504E3,2.996E4,5.707E7,Diagnostico,Celia Cruz,?,Salsa,Regalo del alma
1.2E2,8.047E-1,?,7.625E2,1.084E-3,1.048E-1,?,9.4E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.611E-1,-6.776E-2,5.763E-2,-2.899E-2,7.442E-2,1.356E-1,-1.16E-1,-3.181E-2,-1.865E-1,0E0,5.089E-1,1.241E2,5.172E3,-5.565E3,4.876E7,Cuesta Abajo,Jerry Rivera,?,Salsa,Salsa
